Entity,Year,nox,so2,co,oc,nmvoc,bc,nh3,nox_per_capita,so2_per_capita,co_per_capita,oc_per_capita,nmvoc_per_capita,bc_per_capita,nh3_per_capita
Vietnam,1963,73007.5324501048,49218.249994643,4046856.59750933,92961.1200882203,777349.045527057,26184.2856746787,323877.47104496,2.04381431052361,1.37784363204889,113.290001032141,2.60240637071874,21.7615504894082,0.733017758261049,9.06680979295218
Vietnam,1964,79493.8029136541,60717.9204953322,4398089.62783529,95962.5730869019,825141.477341169,27538.211354027,251096.856156718,2.16133232500419,1.65084068774693,119.578293307104,2.60909660377656,22.4345154252629,0.748727878032273,6.8269944577683
Vietnam,1965,84827.7564521787,66270.0519548346,4711439.11913767,98592.5677552516,859479.293978621,28478.3173349091,255334.372724615,2.2406265862085,1.75044639266311,124.447187938936,2.60420807709934,22.7021465252338,0.752221650316213,6.74436066480394
Vietnam,1966,111822.438241426,92505.9755335706,4963138.01286057,101661.487868307,939793.042796107,30670.8728646326,296021.368828566,2.87032959765915,2.37450232448943,127.396989008807,2.60951184895883,24.1232066554286,0.787279508065512,7.59846511890344
Vietnam,1967,129888.841958911,106247.929935603,5130253.47434767,103743.731623335,1003037.60826295,32087.8929307062,344383.07584777,3.24130987215892,2.651362957764,128.022861566054,2.5888719647812,25.0302924622104,0.800737019165802,8.59390419311726
Vietnam,1968,129779.444818642,108751.573725563,5202021.92189607,105867.789850856,1026631.35323764,32809.8473222566,351770.083189431,3.15047683679902,2.64001217193227,126.28232145974,2.57000652263784,24.9221153845021,0.796479474481723,8.53943781710472
Vietnam,1969,149664.558771098,120374.59775591,5339372.88342245,108070.073060506,1076246.35196169,34174.9798503425,525143.759318223,3.53757144705424,2.84525437063047,126.204982747181,2.5544164087947,25.4388774199974,0.807782643498978,12.4126485509783
Vietnam,1970,142569.740405136,124590.004042071,5397149.22725621,110031.565819494,1101388.88362155,34933.7025796751,413719.247814417,3.2846537803454,2.87041995452279,124.344524735887,2.53500916533411,25.3748176151382,0.804835008562995,9.53164737112985
Vietnam,1971,128898.059574605,100195.056000067,5366759.97080969,112939.025897742,1083031.22833046,34933.8967699873,423337.870005361,2.89762536756122,2.25238251784521,120.64463875059,2.53886666338479,24.3465167080731,0.785313183166205,9.51662542652071
Vietnam,1972,129890.410507408,111938.594665488,5399395.57700917,112988.836990731,1098087.29195088,33975.4200867113,432351.351582312,2.85169608105896,2.45757058184533,118.541739508676,2.48062826494417,24.1081017057712,0.745917823610856,9.49211454588101
Vietnam,1973,134797.532375443,121837.331480744,5461827.41735926,116024.192797305,1107066.51289883,35236.1458491842,441906.742480835,2.89243217691956,2.61433730807018,117.197734174765,2.48960127558819,23.7549957144621,0.756083292095769,9.48226023596059
Vietnam,1974,121552.470613985,92915.3706703031,5459789.37677459,118511.764405439,1101730.05936478,34844.6666715584,451595.67491974,2.55053932295615,1.94964615202473,114.562932618168,2.48673608872094,23.1176365687905,0.731146739282191,9.47584628384511
